accession_id,is_expressed,f3a7612e-35c3-43be-8f96-795874f8225c,3abbb570-87ad-44c5-b66d-141f63b0ca8b,dc300e50-f729-4d0e-8a33-606e95d91c95,a00a04b4-8de5-4f18-9dc2-531e21aa5167,0d003664-43ff-4eb5-b6c0-28ba7f26ee64,557f6cb1-95e3-4c8c-b253-538a415b0d07,ed76d786-d744-4067-b288-5fe2dc06a310,e4b1e8c9-5921-436d-8f6a-9af5b5baea8e,37fb952c-2a89-4903-98b9-6f6d36743218,a576843f-a9f7-47cf-a52f-7f01066fa160,0f40e7fd-789f-49f7-a797-76bbe3c84f47,ddde9a13-c70c-464c-8066-65a88ab92dc7,b70a538a-a0d7-4a0f-ab48-fd7b4457bfd3,aef6b437-1da5-4f69-970b-977cdc9cd5c5,8ecef704-ed0f-4700-a34e-46a174033332,f1d9de11-d45a-4443-ac6a-1f58888b6fcc,be8e6554-07ae-4ec2-8be0-8598556467c9,d7438c8a-6e39-4139-92e7-2aa05bae5d40,a4c3a7ab-2ddd-415d-a222-fd3dd1c01231,e83d4619-5e2b-4da7-8c05-93611ea76c85,8ec31b5f-bb8d-4c61-aac5-3204b66e81e2,f424bcaa-7212-4abc-8110-cff56b85c85a,e896f815-d8df-42cc-bdf6-04deb50f6c1a,85236a1e-2adb-459b-b868-b9486d9a285e,a4fc56a4-2493-451a-9b30-5aa38258bcce,6dc4e6bf-a8f6-4280-af19-5ed501969f01,7e975ee3-173d-4315-aacf-c201122d9868,52fed7ff-b663-4fc1-a294-57776659175a,d68e848a-5464-4471-88bd-3faf7e088d91,81ec1c9c-36c0-48e8-929a-8273d1d3febe,0f7a5400-3b1d-42d3-b47a-2979084bf616,8334ded1-3815-4766-8861-6fa8313fab6b,0895e2a3-5571-4ee2-b715-a424d0c9fec4,585f73db-7dc1-49d8-a601-f8d33b318a95,02fc7dd7-7e17-4930-8424-52173c33b29b,41cd380c-ab97-451e-80b7-3d9653a1e909,54fb48bb-ab47-4870-beb0-5713d15d8b58,415d3af2-fc41-43d5-b185-6a09946b9e84,265fa10b-9393-4c95-99a0-df47069deaac,ba7c9ae6-bb71-4bb4-8f3d-f2041f62896f,8f6d8863-21b1-4469-b233-21bb7c9b954c,7f06d0ce-d5ac-4a70-97ea-0ebb8e8b0f67,86e3408b-76a3-4834-b85e-4d2a07677304,f4987886-cc3e-4423-84ae-84911abcd473,86b5eaae-717c-4806-be60-7ffcab935908,e351b00e-5462-4be5-a57c-162a9b7b996e,3be37b85-90eb-4f47-909a-8be730172d92,3d4b6861-2763-451d-ae0a-6a5adfc591ec,475e779f-c6b7-4f7c-9616-f2c47b9b97a5,eaf6af76-2b28-4128-9371-a3d928d72370,d0982681-8799-412d-a868-81078e4a6560,a44df6fa-36a7-4500-90fd-d62baf48ef52,646eb67c-2e86-4f89-867f-78c31eff5fe0,91b36078-362b-4909-ac90-1b2d1ea4a545,aafbf8fb-290d-408e-b104-241b7d492895,ff79f645-81f1-4a3b-ae72-adc169f30143
MIMAT0027495,0,,,0.331533,0.956541,,0.3822,0.728612,0.596784,,,,1.34059,,,,0.643009,,,0.306071,,0.314354,,,,,,0.620022,,,,,,,1.26569,0.737898,,,0.746861,,0.495211,0.510591,,,,,0.332482,,0.402552,,,0.62812,0.682049,0.889685,,,
MIMAT0027514,0,,,0.331533,,,,,0.298392,,0.146079,,0.670295,,,,1.286018,,,,1.869762,0.314354,,,,,,,0.869083,,,0.384057,,0.740433,,,,0.180167,,,,,0.548729,,,,,,1.610208,,,,0.682049,,,,
MIMAT0027517,0,,,0.331533,0.956541,,0.3822,2.1858370000000003,,0.699913,1.16863,,,,,1.651712,1.929028,0.529463,,0.612142,,,3.857568,0.572635,,1.252233,,,0.434542,1.246883,,1.536228,1.268059,1.480867,0.632845,1.475797,0.704648,0.720668,,,,,,,0.612637,0.321008,0.332482,0.537203,4.025517000000001,,,0.31406,0.682049,,0.332993,1.584433,0.542901
MIMAT0027589,0,,,0.331533,,,,,0.596784,,0.292158,,0.670295,0.818699,,,,0.529463,,,0.623254,,,,,,,0.620022,,,,,,,0.632845,,,,,,0.495211,1.531772,,0.624885,,,0.332482,,,,,0.62812,,,,,
MIMAT0027612,0,,,0.331533,,,,,0.596784,,0.146079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.402552,,,,,,,,
MIMAT0027679,0,,,0.331533,,,,,,,,,,,,,,,,,,0.628708,,,,,,,,,,,,,,,,,,,,,,0.312442,,0.321008,,,,,,,,,,,
MIMAT0029782,0,,,3.646864,,1.230827,0.3822,,,,0.146079,,,,,4.1292800000000005,,,,0.612142,,0.628708,0.642928,,,,0.748733,,,1.246882,,,,,0.632845,,,0.180167,,,,0.510591,,,,,,0.537203,1.207656,,0.879253,0.31406,,,,,
MIMAT0030418,0,,,0.331533,,,,,0.298392,,0.292158,0.847984,5.362361,1.637398,,0.825856,,1.058926,,,0.623254,0.314354,,,,,0.748733,,,,,0.384057,,,,,,0.180167,,,,,,0.312442,,,,0.537203,,,,0.942181,,2.669055,,,
MIMAT0002877,0,,,,0.956541,,,,,,,,0.670295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.332993,,
MIMAT0003246,0,,,,0.956541,1.230827,0.3822,0.728612,0.298392,,2.337261,0.847984,0.670295,,4.694531,,,,,,3.11627,1.257416,1.285856,2.004224,,,1.497466,1.240044,1.738167,0.623441,,0.768114,1.268059,0.370217,0.632845,0.737898,0.704648,0.360334,,2.406599,0.990422,0.510591,,0.312442,1.837912,,1.994891,4.297624,,,,0.628121,0.682049,,0.332993,1.5844319999999998,1.085802
MIMAT0003277,0,,,,0.956541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0003282,0,,,,0.956541,,,,,,,,,,,,,0.529463,,,,,,,,,,,,,,,,,,,,,,,0.495211,,,,,,,,,,,,,0.889685,,,
MIMAT0003302,0,,,,0.956541,,,,0.298392,0.699913,1.3147099999999998,,2.010885,0.818699,,,,,,,,0.314354,0.642928,0.572635,,0.417411,,,,1.246882,0.664309,0.768114,,0.370217,0.632845,,0.704648,,,0.96264,0.495211,0.510591,,,,0.321008,0.332482,1.074406,,0.984113,,,4.774341,1.77937,,,1.6287029999999998
MIMAT0003327,0,,,,5.739247,,,,,,,,0.670295,,,3.303424,,,32.793225,,4.362778,3.772246,1.9287840000000005,,0.874543,0.834822,,,7.821751000000001,0.623441,,6.528969,1.268059,,,,,5.765344,2.987443,,27.731818,,,,11.027470999999998,,,,,,0.879253,,,,,,
MIMAT0004595,0,,,,0.956541,,,,,,,,,,,,1.286019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0004607,0,,,,0.956541,,,0.728612,0.298392,,0.146079,,,,,,,,,,,,,,,,,,,,,,,,,0.737898,,0.180167,,,,,,0.624885,,,,0.537203,,,,,,,,,
MIMAT0004762,0,,,,3.826164,,,1.457224,0.298392,,0.292158,0.847984,,,0.938906,1.651712,,,0.86298,,,,0.642928,0.8589530000000001,0.874543,0.417411,,0.620022,,0.623441,1.328618,,1.268059,,,0.737898,,,,1.44396,,,,1.874654,,0.642015,0.664964,,,,,0.31406,,,,,0.542901
MIMAT0004778,0,,,,0.956541,,,,,0.699913,,,,1.637398,2.816719,,,,,,,,,,,0.834822,,0.620022,,,,,1.268059,0.370217,,,,0.180167,,,,0.510591,,,,,,,,,,,,,,,
MIMAT0004913,0,,,,0.956541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.097458,,,0.321008,,,,,,,,,,,
MIMAT0005572,0,,,,1.913082,,,,,,,,,,,,,0.529463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.402552,,,0.31406,,,,,
MIMAT0005577,0,,,,1.913082,2.461654,1.1466,4.371674,1.193568,2.099739,1.314709,,3.351476,1.637398,0.938906,6.606848,1.286018,,0.86298,1.224284,4.986033,2.829185,10.929777,1.145271,1.749086,1.252233,,1.860066,4.779958,,0.664309,1.152171,,1.851084,0.632845,1.475796,,0.540501,6.721746,1.925279,3.4664770000000003,1.021182,0.548729,0.312442,0.612637,0.963023,1.329928,2.686016,12.07655,1.968227,,1.256242,3.410244,,2.996935,3.69701,0.542901
MIMAT0005584,0,,,,0.956541,,1.911,,1.193568,,0.292158,,,0.818699,,1.651712,,,,,0.623254,1.257416,2.571712,,,1.669644,0.748733,4.960176,4.345417,0.623441,,,,1.11065,0.632845,,,1.081002,0.746861,,2.476055,1.531772,2.194916,0.624885,0.612637,0.321008,,1.611609,6.84338,,0.879253,0.31406,10.912779,,1.331972,2.112577,1.6287029999999998
MIMAT0005824,0,,,,0.956541,,,,,,0.146079,,,,,,0.643009,,,,,,1.285856,,,0.834822,,1.240044,,,,,,0.740434,,0.737898,,0.180167,,1.443959,0.495211,,,,,,,,,0.984113,,,,,,,
MIMAT0005941,0,,,,0.956541,1.230827,0.3822,0.728612,0.298392,,,1.695968,0.670295,0.818699,1.877813,,0.643009,1.058926,0.86298,0.306071,0.623254,,,0.286318,0.874543,0.417411,1.497466,,0.434542,1.246882,0.664309,1.152171,,0.370217,1.26569,,0.704648,0.540501,2.987444,0.96264,,0.510591,,,0.612637,0.321008,,,,,0.879253,,1.364097,0.889685,,0.528144,0.542901
MIMAT0007401,0,,,,0.956541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0007884,0,,,,0.956541,,,1.457224,0.298392,0.699913,0.438237,0.847984,2.68118,0.818699,,,0.643009,,0.86298,,,,1.285856,0.286318,,1.252233,,0.620022,1.303625,,,0.384057,,,,,,0.540501,0.746861,0.48132,,,,0.312442,,,,0.537203,0.402552,,,,,,1.664964,,
MIMAT0007889,0,,,,0.956541,,0.3822,0.728612,0.298392,,,,,,,,,,,0.306071,,0.943062,,,0.874543,,,0.620022,,,0.664309,0.384057,,,0.632845,,,0.180167,0.746861,,,0.510591,,0.624884,,,,,,,,0.62812,,,,,
MIMAT0010251,0,,,,8.608871,,,,,,0.146079,,,,,2.477568,,,45.737921,,5.609286,0.943062,,,,,,,1.303625,,,3.072456,,,,,,3.783507,1.493722,,49.521105,,,,1.225274,,,,,,,,,,,,
MIMAT0015027,0,,,,0.956541,,,0.728612,,,,,,0.818699,0.938906,,,,,0.306071,,0.314354,,,,,,,,,,,,,,,,,,,,,0.548729,,,,,1.074406,,,,,,0.889685,1.664964,1.056289,
MIMAT0015032,0,,,,0.956541,,,0.728612,,0.699913,0.292158,,2.68118,0.818699,,,0.643009,,0.86298,,,0.943062,,0.286318,0.874543,,0.748733,,,,,,,,,0.737898,,0.180167,,,,,0.548729,0.312442,,0.321008,1.329928,,0.402552,,0.879253,,,1.77937,,,
MIMAT0015034,0,,,,0.956541,,,,,,,,0.670295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0015040,0,,,,0.956541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.409296,,,,,,,,,,,,,,,,,,,,
MIMAT0015078,0,,,,0.956541,,,,,,,,,,,,0.643009,,,,0.623254,,0.642928,,,0.834822,,,,,,,,,,,,,,0.48132,,,,0.624885,,,,,,,,,0.682049,,,,
MIMAT0015087,0,,,,0.956541,,,,,,,,,,,,0.643009,,,,,,,,,,,,,,,,,,,,,,,,,,0.548729,,0.612637,,,,,,,,0.682049,,,,
MIMAT0015088,0,,,,0.956541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0018072,0,,,,0.956541,1.230827,,,,,,,,,,,,,,0.306071,,,,0.572636,0.874543,0.417411,,,,,,,1.268059,,,,0.704648,,,,,0.510591,,,,,,,,,,0.942181,0.682049,,,,
MIMAT0018075,0,,,,0.956541,,0.3822,,,0.699913,0.146079,,1.34059,,,,,,,,,,1.285856,0.286318,,,,,0.869084,,,,,,0.632845,,,,,,0.495211,,,,,,,1.074406,,,,0.31406,0.682049,,,0.528144,
MIMAT0018081,0,,,,0.956541,,,,,,,,,,,,,,,,,0.314354,0.642928,0.286318,,,,,,,,,,,,,,,,,0.495211,,,,,,,,,,,,,,,,
MIMAT0018089,0,,,,0.956541,,0.3822,0.728612,0.596784,,,,0.670295,,,,,0.529463,,,0.623254,,,0.286318,,,,,0.869083,,1.328618,,,,,,,,,,,,,,,,,,,,,,,,,,0.542901
MIMAT0018185,0,,,,0.956541,,,,0.596784,,0.292158,,,,,,2.572037,0.529463,,1.530355,,2.2004780000000004,,,,0.417411,,,,,,0.768114,,0.370217,,,,,,0.48132,,0.510591,,,,0.321008,,,,,,0.628121,,,,,
MIMAT0018191,0,,,,7.652328,2.461654,,3.643061,1.49196,0.699913,0.292158,,0.670295,0.818699,0.938906,0.825856,2.572036,,,0.918213,0.623254,2.514832,1.285856,1.7179060000000002,,0.417411,,2.480088,,1.870323,0.664309,3.456513,2.536117,3.33195,,0.737898,1.409296,,1.493722,0.48132,2.971266,0.510591,,0.937326,,1.605039,2.327374,3.760422,0.805104,0.984113,0.879253,0.942181,,,0.332993,1.056289,1.085802
MIMAT0018360,0,,,,0.956541,,,,0.298392,1.399826,1.3147099999999998,,0.670295,,,0.825856,,,,,0.623254,0.628708,,,,,,,,1.246882,,0.768114,,2.2213,,0.737898,,0.180167,0.746861,0.48132,,1.021182,0.548729,1.249769,0.612637,0.321008,0.332482,0.537203,,,,0.628121,,0.889685,,0.528144,1.6287029999999998
MIMAT0018953,0,,,,0.956541,,,,,,,,,,,,,,,0.306071,,,,,,,0.748733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0018975,0,,,,1.913082,,,,,0.699913,,,0.670295,,,,,,0.86298,,,,,0.286318,,,,,0.869083,,1.328618,,,,0.632845,0.737898,,,,0.48132,0.990422,,,0.624884,,,,,,0.984113,,0.31406,,,,,0.542901
MIMAT0018996,0,,,,0.956541,,,0.728612,0.298392,,,,,,,,,,,,,,,0.572635,,,,,,,,,,,,,,0.360334,0.746861,,,,,,0.612637,0.321008,,,0.402552,,,,,,,,
MIMAT0019048,0,,,,0.956541,,,,,,0.146079,,,,,,,,,0.306071,,,,,,,,,,0.623441,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0019052,0,,,,0.956541,,,,,,,,,,,,,,,,,0.314354,,,,,,,,,,1.152171,,,,,,0.180167,,,,0.510591,1.097458,,,,,,,,,,,,,,
MIMAT0019056,0,,,,0.956541,,,,,,,,,,,,,,,,,,,0.286318,,,,,,1.246882,,0.384057,,,,,,,,,,,,0.312442,,,,0.537203,,,,,,,,,
MIMAT0019060,0,,,,0.956541,,,,,,0.292158,0.847984,1.34059,0.818699,3.755624,,,,,,,,,1.145271,,,,,0.434542,,,,2.536118,0.740433,,,,0.180167,,,,0.510591,0.548729,1.249769,,,0.997446,,0.402552,,,0.31406,,,0.332993,,
MIMAT0019210,0,,,,0.956541,,0.7644,,0.596784,,0.146079,,,0.818699,,,0.643009,,,,,,0.642928,0.858953,,0.417411,,0.620022,0.434542,,,,,,0.632845,,,,,0.48132,,,,0.312442,,1.605038,0.997446,,0.402552,0.984113,,0.31406,,0.889685,,,
MIMAT0019216,0,,,,0.956541,,,,,0.699913,,,,,,0.825856,0.643009,,,,0.623254,0.943061,,,,0.417411,,1.240044,,0.623441,,0.384057,,,,0.737898,,,,0.48132,0.495211,,,0.937327,,0.321008,,,,,,,,,,,
MIMAT0019226,0,,,,0.956541,,0.3822,,,,,,,0.818699,,,,,,0.612142,,0.314354,0.642928,,,,,,,,,1.152171,,,,,,,,,,,,,,,,0.537203,,0.984113,,,,,,,
MIMAT0019700,0,,,,0.956541,,,,,,0.730394,,,1.637398,,,,,,,,,0.642928,0.286318,,,,,0.869083,0.623441,,,,0.370217,,,,,,,,,,0.312442,,0.321008,,,,,,0.31406,,0.889685,,,
MIMAT0019737,0,,,,0.956541,,,,,,0.438236,0.847984,,0.818699,0.938906,,3.215047,,,,2.493016,0.314354,4.500496,,0.874543,0.417411,0.748733,1.240044,,0.623441,,,,0.370217,1.26569,0.737898,,0.540501,,0.48132,0.495211,,0.548729,0.312442,,1.605038,0.664964,1.074406,0.805103,1.968227,,,0.682049,,0.332993,0.528144,1.085802
MIMAT0019768,0,,,,0.956541,,,,,,,,,,,,0.643009,,,,,0.314354,,,0.874543,0.417411,0.748733,,,,,0.384057,,,,,,0.360334,,,0.495211,,0.548729,,,0.321008,0.332482,,0.402552,,,0.94218,1.364097,0.889685,,,0.542901
MIMAT0019772,0,,,,0.956541,,,,,,,,,,0.938906,,0.643009,,,,0.623254,,,,,0.417411,,,0.434542,,,,,,,,,,,,0.495211,,,0.312442,,0.321008,,,,,,0.31406,,,,,
MIMAT0019797,0,,,,0.956541,,,,,,,,,,,,,,0.86298,,,0.314354,,,,0.417411,,,,,,,,,,,,0.180167,,,,,,,,,,,,,,,,,,,
MIMAT0019822,0,,,,0.956541,,0.7644,,,,,,,,,0.825856,,,,0.612142,0.623254,,,,,,,,,,,,,,,,,0.540501,,,,,,,,,,,,,,0.628121,0.682049,,,,
MIMAT0019844,0,,,,1.913082,,0.3822,0.728612,0.298392,1.399826,2.191181,,,,,,,,0.86298,0.306071,1.246508,0.314354,,,,0.417411,,0.620022,,,,,,0.740433,,,,,,0.48132,,,,,,,0.332482,0.537203,0.402552,,,,,,,,
MIMAT0019846,0,,,,0.956541,,,,,0.699913,,,,0.818699,,,,,,,,,1.9287840000000005,,,0.834822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0019847,0,,,,0.956541,,,,,,0.146079,,,,,0.825856,,,,0.306071,,,2.571712,,,0.834822,,,,0.623441,,,,,,,,0.180167,,,0.495211,1.021182,,,,,,0.537203,0.402552,,,,,,,,
MIMAT0019849,0,,,,1.913082,,1.5288,2.1858370000000003,,1.399826,0.146079,0.847984,0.670295,,1.877812,2.477568,,,,0.306071,,0.314354,0.642928,1.7179060000000002,,0.417411,,3.720132,3.910876,,0.664309,2.304342,1.268059,0.370217,0.632845,1.475797,,0.360334,,0.96264,,0.510591,,,0.612637,0.963024,0.997446,1.074406,,,1.758506,,0.682049,6.227796,0.998979,1.056289,
MIMAT0019896,0,,,,0.956541,,,,,0.699913,0.146079,,,,,,,,,0.306071,,,,,,0.417411,,,,,,,,0.370217,,,,0.180167,0.746861,0.96264,,,,0.312442,,,,,,0.984113,,,,,,,
MIMAT0019926,0,,,,0.956541,,,1.457224,0.298392,,0.146079,4.239919,1.34059,0.818699,,,,1.588389,,0.612142,0.623254,0.314354,,,3.498173,,2.246199,0.620022,4.77996,,1.992927,0.768114,,,0.632845,1.475796,1.409296,0.360334,,0.96264,0.990422,0.510591,0.548729,4.686636,0.612637,1.605038,0.332482,0.537203,0.805104,0.984113,,2.826541,2.046146,4.448427,,1.056288,
MIMAT0019931,0,,,,0.956541,,,,0.298392,,,,,,,,,,,,,0.314354,,0.286318,,,,,,1.246882,,,,,,,,,,,,,,,0.612637,,,,,,,0.31406,,0.889685,,,
MIMAT0019956,0,,,,0.956541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0020959,0,,,,0.956541,,0.3822,,0.298392,0.699913,0.146079,1.695968,,,,,,0.529463,,,0.623254,0.314354,,,0.874543,,,,,,,0.384057,,,,,,0.900835,,0.48132,0.495211,,0.548729,0.624884,,,0.664964,0.537203,,,,,0.682049,0.889685,,0.528144,
MIMAT0021022,0,,,,1.913082,,0.7644,0.728612,,0.699913,,,0.670295,,,,0.643009,,,0.306071,,1.57177,0.642928,0.286318,,,,,0.434542,,0.664309,0.384057,1.268059,,,,,0.360334,,,,,,0.312442,,0.321008,0.664964,0.537203,1.207656,,,,0.682049,,0.665986,0.528144,
MIMAT0021043,0,,,,0.956541,,,,,,0.146079,,,,,,,,,,,,,,,,,,,,,,,,,,0.704648,,,,,,,,,,,,,,,,,,,,
MIMAT0022257,0,,,,1.913082,,,2.1858370000000003,,,,0.847984,,,,,,,,0.612142,,0.314354,,,,,,0.620022,,,0.664309,,,,0.632845,,,,,,,,,,,0.321008,,,,,0.879253,,,,,,
MIMAT0022270,0,,,,0.956541,1.230827,,,,,0.292158,,,,,,,,,0.306071,,,0.642928,,,,,,,,,,,0.740433,,,,0.180167,,,0.495211,,,,,0.321008,,1.074406,,,,,,,,,
MIMAT0022482,0,,,,0.956541,,,0.728612,,0.699913,,,0.670295,,,0.825856,,1.058926,,,0.623254,,0.642928,,,0.417411,,0.620022,,,,,3.804176,,,0.737898,1.409296,0.180167,,,,,,0.312442,,,0.332482,,,,1.758506,,,,,,
MIMAT0022492,0,,,,0.956541,,,0.728612,0.596784,,0.584315,0.847984,0.670295,0.818699,,,,,,0.612142,,,1.285856,1.14527,0.874543,,,1.240044,,0.623441,1.328618,0.384057,,0.740434,,,,0.540501,1.493722,0.96264,0.495211,0.510591,0.548729,,1.225274,,0.664964,1.611609,0.805104,0.984113,,,,0.889685,0.665986,,1.085802
MIMAT0022736,0,,,,1.913083,,,,,,,,,,,,,,,,0.623254,,,,1.749087,,,,0.434542,0.623441,,,,,,0.737898,,,,,,,2.194915,,,,,1.074406,,,,,,,,,
MIMAT0022984,0,,,,0.956541,,,,,,,,,,,,0.643009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0025463,0,,,,0.956541,,,,0.596784,,0.292158,,,,0.938906,,,,,,0.623254,,,,,,,,0.869083,,,,,,,,,,,,0.495211,,,0.312442,,,0.332482,,0.402552,,,,0.682049,,,,
MIMAT0025484,0,,,,0.956541,1.230827,,,,0.699913,0.584316,0.847984,,,,,0.643009,,,0.612142,1.246508,,,0.286318,,,,,0.434542,,,0.768114,,0.370217,0.632845,,0.704648,,,,,1.531772,,0.312442,,,0.332482,,0.402552,,,1.5703010000000002,,,0.998979,,
MIMAT0026486,0,,,,0.956541,,,,,,,,,,,,,,,,,,,,,0.417411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0026607,0,,,,0.956541,,,0.728612,,,,,,,,,,0.529463,,,,,,0.286318,,,,,0.869084,0.623441,,,,,,,,,,,,,0.548729,,,,0.332482,,,,1.758506,0.942181,,,,,
MIMAT0026765,0,,,,1.913083,,0.7644,0.728612,0.596784,,0.146079,,,,,,,1.588389,,0.306071,0.623254,0.314354,,0.286318,1.749086,0.417411,,,1.303625,,,,,0.370217,,,0.704648,,,0.962639,,,,,,0.321008,,1.611609,0.402552,0.984113,,0.628121,,3.558741,0.665986,,
MIMAT0027425,0,,,,0.956541,,,1.457224,,0.699913,,,,,0.938906,,,,,0.306071,,0.314354,1.9287840000000005,,,0.417411,,,0.434542,,0.664309,,,,,,,,,,,,,0.312442,0.612637,,,,,,,,,,0.332993,1.056288,
MIMAT0027426,0,,,,0.956541,,,,,,0.146079,,0.670295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.889685,,,
MIMAT0027447,0,,,,0.956541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.402552,,,,,,0.332993,,
MIMAT0027493,0,,,,0.956541,,,,,0.699913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0027504,0,,,,0.956541,,,,0.298392,0.699913,0.292158,,,0.818699,,0.825856,,,,,,,,,,,,,,0.623441,,,,,,,,,,,,,,,,,,,0.402552,,,,,,,,
MIMAT0027545,0,,,,0.956541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0027654,0,,,,0.956541,,0.3822,,,,0.438237,0.847984,,,,,0.643009,,0.86298,,,,0.642928,0.286318,,0.417411,,,,,,1.152171,,0.370217,,,,0.360334,0.746861,0.96264,0.495211,,,,,,0.332482,,0.805104,1.968226,,0.62812,0.682049,,,,0.542901
MIMAT0027656,0,,,,0.956541,,,,,,,,0.670295,,,,0.643009,,,,,,0.642928,,,,0.748733,,,,,,,,0.632845,,,,,,0.495211,0.510591,,,,,,,,,,,,,,,
MIMAT0027682,0,,,,0.956541,,,,,0.699913,,,,,,,,,,,0.623254,,,,,0.834822,,,,0.623441,0.664309,0.384057,,,,,,0.180167,,,,,,0.312442,,,,0.537203,1.610207,,,,0.682049,,,1.056288,0.542901
MIMAT0027688,0,,,,0.956541,,,,,,0.146079,,,0.818699,0.938906,,,,,,,,,,,,,,,,,0.768114,,,0.632845,,,,,,,,,,,,,0.537203,,,,,,,,,
MIMAT0028117,0,,,,0.956541,,,,,,,,,,,,,,,,0.623254,,,,,,,,,,,,1.268059,,,,,0.180167,,,,,,0.312442,,,,,,,,,,,,,
MIMAT0028122,0,,,,0.956541,,,,0.298392,0.699913,,0.847984,,,0.938906,,0.643009,,,,,0.943061,,,,2.087055,,,0.869084,,,,,0.740433,,,,,0.746861,,,0.510591,0.548729,,0.612637,0.642015,,,2.012758,0.984113,,,,0.889685,,0.528144,0.542901
MIMAT0028223,0,,,,0.956541,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.268059,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0002804,0,,,,,1.230827,,,,0.699913,,,,,,,,,,,,0.314354,,,,,,,0.434542,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0003215,0,,,,,1.230827,,,,,,,,,,1.651712,,,,0.306071,,,,,,,,,,,,,,,,8.116882,,0.180167,,,,,8.779660999999999,,,,,,,0.984113,,19.785808,,,,,
MIMAT0003275,0,,,,,1.230827,0.3822,,0.298392,0.699913,2.045104,,,,,,0.643009,,,,,,,0.8589530000000001,,0.417411,,,,,0.664309,0.384057,,0.740434,1.26569,,,,,,,,,,,,,1.074406,,,,,0.682049,,,,
MIMAT0003385,0,,,,,1.230827,0.3822,,,,0.292158,,,,,,,,,,,,,,,,,,,0.623441,,,,,,,0.704648,,1.493721,,0.495211,,,,,0.321008,,1.074406,,,,0.31406,0.682049,,,,0.542901
MIMAT0004608,0,,,,,1.230827,,,0.895176,,1.168631,4.239919,,3.274796,,,,,0.86298,1.224284,1.246508,,,6.871624000000001,0.874543,,,1.860066,16.078044,,3.985853,,,1.851085,0.632845,2.213695,,0.720668,,,7.428165,,,5.623962000000001,0.612637,3.210078,,5.37203,16.504618999999998,,4.396265,,,,,2.112577,
MIMAT0005882,0,,,,,1.230827,0.3822,0.728612,0.298392,,,,,2.456097,,,1.286019,,,0.306071,,,,0.286318,,0.417411,,3.10011,,,1.992927,0.384057,,,,,,,,,,0.510591,,,,,0.332482,1.61161,,,,0.31406,,,,,0.542901
MIMAT0005897,0,,,,,1.230827,,0.728612,,,0.146079,0.847984,0.670295,,,,,,,0.306071,,,,,,,,,,,,,,,0.632845,,,,,,,,,,,,,0.537203,,,,,,,,,
MIMAT0014981,0,,,,,1.230827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0015012,0,,,,,1.230827,,,,,,,,,,,,0.529463,,,,,,,,,,0.620022,,,,0.384057,,0.370217,,,,,,,,,,0.312442,,,0.332482,,0.402552,,,0.31406,,,,,
MIMAT0016853,0,,,,,1.230827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0018102,0,,,,,3.692481,0.7644,1.457224,0.298392,2.799652,2.629419,0.847984,1.34059,0.818699,3.755625,4.955136,1.286018,,1.72596,0.612142,2.493016,,1.928784,0.572635,,2.087055,,3.720132,,0.623441,0.664309,1.536228,,0.370217,,1.475797,,0.360334,,3.850558,0.495211,0.510591,,0.312442,,1.605039,3.32482,1.611609,1.610207,,0.879253,,,,,,1.6287029999999998
