miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-577	hg38:chr4:114656773-114656795:+	281	271.625655	N	mature,MIMAT0003242
hsa-mir-577	hg38:chr4:114656773-114656796:+	6	5.799836	N	mature,MIMAT0003242
hsa-mir-577	hg38:chr4:114656774-114656795:+	21	20.299426	N	mature,MIMAT0003242
hsa-mir-577	hg38:chr4:114656774-114656796:+	2	1.933279	N	mature,MIMAT0003242
hsa-mir-577	hg38:chr4:114656810-114656831:+	2	1.933279	N	unannotated
hsa-mir-577	hg38:chr4:114656810-114656832:+	1	0.966639	N	unannotated
hsa-mir-579	hg38:chr5:32394431-32394453:-	2	1.933279	N	mature,MIMAT0026616
hsa-mir-579	hg38:chr5:32394432-32394454:-	1	0.966639	N	mature,MIMAT0026616
hsa-mir-582	hg38:chr5:59703628-59703650:-	1	0.966639	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703628-59703652:-	1	0.966639	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703629-59703650:-	3	2.899918	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703629-59703651:-	6	5.799836	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703629-59703652:-	135	130.496311	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703630-59703651:-	12	11.599672	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703630-59703652:-	262	253.259508	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703631-59703652:-	88	85.064262	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703631-59703653:-	4	3.866557	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703632-59703652:-	3	2.899918	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703633-59703652:-	3	2.899918	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703633-59703655:-	1	0.966639	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703634-59703652:-	1	0.966639	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703666-59703687:-	2	1.933279	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703666-59703688:-	3	2.899918	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703666-59703689:-	24	23.199344	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703667-59703688:-	1	0.966639	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703667-59703689:-	15	14.499590	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703668-59703689:-	1	0.966639	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703669-59703689:-	2	1.933279	N	mature,MIMAT0003247
hsa-mir-584	hg38:chr5:149062334-149062356:-	2	1.933279	N	mature,MIMAT0022708
hsa-mir-584	hg38:chr5:149062371-149062395:-	3	2.899918	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062372-149062394:-	1	0.966639	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062372-149062395:-	54	52.198525	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062373-149062395:-	134	129.529672	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062374-149062395:-	460	444.654098	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062374-149062396:-	48	46.398688	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062375-149062395:-	4	3.866557	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062376-149062395:-	1	0.966639	N	mature,MIMAT0003249
hsa-mir-589	hg38:chr7:5495834-5495858:-	2	1.933279	N	mature,MIMAT0003256
hsa-mir-589	hg38:chr7:5495835-5495858:-	10	9.666393	N	mature,MIMAT0003256
hsa-mir-589	hg38:chr7:5495872-5495895:-	18	17.399508	N	mature,MIMAT0004799
hsa-mir-589	hg38:chr7:5495873-5495895:-	19	18.366148	N	mature,MIMAT0004799
hsa-mir-589	hg38:chr7:5495874-5495895:-	28	27.065902	N	mature,MIMAT0004799
hsa-mir-589	hg38:chr7:5495875-5495895:-	1	0.966639	N	mature,MIMAT0004799
hsa-mir-590	hg38:chr7:74191213-74191234:+	1	0.966639	N	mature,MIMAT0003258
hsa-mir-590	hg38:chr7:74191213-74191235:+	69	66.698115	N	mature,MIMAT0003258
hsa-mir-590	hg38:chr7:74191252-74191273:+	1	0.966639	N	mature,MIMAT0004801
hsa-mir-590	hg38:chr7:74191252-74191274:+	2	1.933279	N	mature,MIMAT0004801
hsa-mir-590	hg38:chr7:74191253-74191273:+	1	0.966639	N	mature,MIMAT0004801
hsa-mir-590	hg38:chr7:74191253-74191274:+	4	3.866557	N	mature,MIMAT0004801
hsa-mir-592	hg38:chr7:127058148-127058170:-	12	11.599672	N	mature,MIMAT0003260
hsa-mir-592	hg38:chr7:127058149-127058170:-	4	3.866557	N	mature,MIMAT0003260
hsa-mir-592	hg38:chr7:127058150-127058171:-	1	0.966639	N	mature,MIMAT0003260
hsa-mir-598	hg38:chr8:11035221-11035243:-	26	25.132623	N	mature,MIMAT0003266
hsa-mir-598	hg38:chr8:11035222-11035243:-	2	1.933279	N	mature,MIMAT0003266
hsa-mir-598	hg38:chr8:11035257-11035280:-	1	0.966639	N	mature,MIMAT0026620
hsa-mir-599	hg38:chr8:99536685-99536708:-	1	0.966639	N	unannotated
hsa-mir-607	hg38:chr10:96828723-96828744:-	1	0.966639	N	unannotated
hsa-mir-615	hg38:chr12:54034010-54034031:+	2	1.933279	N	mature,MIMAT0003283
hsa-mir-615	hg38:chr12:54034010-54034032:+	8	7.733115	N	mature,MIMAT0003283
hsa-mir-616	hg38:chr12:57519183-57519206:-	1	0.966639	N	mature,MIMAT0004805
hsa-mir-616	hg38:chr12:57519222-57519244:-	1	0.966639	N	mature,MIMAT0003284
hsa-mir-616	hg38:chr12:57519222-57519245:-	2	1.933279	N	mature,MIMAT0003284
hsa-mir-616	hg38:chr12:57519225-57519248:-	1	0.966639	N	mature,MIMAT0003284
hsa-mir-624	hg38:chr14:31014709-31014730:-	1	0.966639	N	mature,MIMAT0003293
hsa-mir-625	hg38:chr14:65471116-65471138:+	1	0.966639	N	mature,MIMAT0003294
hsa-mir-625	hg38:chr14:65471152-65471174:+	2	1.933279	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471152-65471175:+	1	0.966639	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471153-65471173:+	13	12.566311	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471153-65471174:+	35	33.832377	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471153-65471175:+	194	187.528033	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471153-65471176:+	11	10.633033	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471154-65471175:+	15	14.499590	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471154-65471176:+	1	0.966639	N	mature,MIMAT0004808
hsa-mir-627	hg38:chr15:42199593-42199614:-	1	0.966639	N	mature,MIMAT0026623
hsa-mir-627	hg38:chr15:42199594-42199615:-	1	0.966639	N	mature,MIMAT0026623
hsa-mir-627	hg38:chr15:42199628-42199651:-	1	0.966639	N	mature,MIMAT0003296
hsa-mir-627	hg38:chr15:42199630-42199651:-	1	0.966639	N	mature,MIMAT0003296
hsa-mir-627	hg38:chr15:42199630-42199652:-	1	0.966639	N	mature,MIMAT0003296
hsa-mir-627	hg38:chr15:42199631-42199652:-	1	0.966639	N	mature,MIMAT0003296
hsa-mir-628	hg38:chr15:55372952-55372975:-	1	0.966639	N	mature,MIMAT0003297
hsa-mir-628	hg38:chr15:55372954-55372976:-	1	0.966639	N	mature,MIMAT0003297
hsa-mir-628	hg38:chr15:55372989-55373012:-	3	2.899918	N	mature,MIMAT0004809
hsa-mir-628	hg38:chr15:55372991-55373012:-	51	49.298606	N	mature,MIMAT0004809
hsa-mir-628	hg38:chr15:55372991-55373013:-	9	8.699754	N	mature,MIMAT0004809
hsa-mir-628	hg38:chr15:55372991-55373014:-	1	0.966639	N	mature,MIMAT0004809
hsa-mir-628	hg38:chr15:55372992-55373012:-	15	14.499590	N	mature,MIMAT0004809
hsa-mir-628	hg38:chr15:55372992-55373013:-	6	5.799836	N	mature,MIMAT0004809
hsa-mir-628	hg38:chr15:55372993-55373012:-	3	2.899918	N	mature,MIMAT0004809
hsa-mir-628	hg38:chr15:55372993-55373013:-	2	1.933279	N	mature,MIMAT0004809
hsa-mir-628	hg38:chr15:55372994-55373012:-	1	0.966639	N	mature,MIMAT0004809
hsa-mir-629	hg38:chr15:70079385-70079407:-	1	0.966639	N	mature,MIMAT0003298
hsa-mir-629	hg38:chr15:70079387-70079409:-	3	2.899918	N	mature,MIMAT0003298
hsa-mir-629	hg38:chr15:70079388-70079409:-	6	5.799836	N	mature,MIMAT0003298
hsa-mir-629	hg38:chr15:70079421-70079444:-	8	7.733115	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079425-70079448:-	6	5.799836	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079426-70079448:-	77	74.431229	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079427-70079448:-	28	27.065902	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079427-70079449:-	3	2.899918	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079428-70079448:-	1	0.966639	N	mature,MIMAT0004810
hsa-mir-639	hg38:chr19:14529613-14529637:+	1	0.966639	N	mature,MIMAT0003309
hsa-mir-642a	hg38:chr19:45674943-45674965:+	1	0.966639	N	mature,MIMAT0003312
hsa-mir-643	hg38:chr19:52281818-52281840:+	1	0.966639	N	unannotated
hsa-mir-6502	hg38:chr12:66251091-66251113:+	1	0.966639	N	mature,MIMAT0025460
hsa-mir-6503	hg38:chr11:60209082-60209103:-	1	0.966639	N	mature,MIMAT0025463
hsa-mir-6503	hg38:chr11:60209121-60209143:-	1	0.966639	N	mature,MIMAT0025462
hsa-mir-6506	hg38:chr16:15611084-15611107:-	1	0.966639	N	mature,MIMAT0025468
hsa-mir-6507	hg38:chr10:98924505-98924527:-	1	0.966639	N	mature,MIMAT0025471
hsa-mir-651	hg38:chrX:8126980-8127002:+	4	3.866557	N	mature,MIMAT0003321
hsa-mir-6511b-1	hg38:chr16:2106678-2106700:-	1	0.966639	N	mature,MIMAT0025848
hsa-mir-6511b-1	hg38:chr16:2106680-2106702:-	1	0.966639	N	mature,MIMAT0025848
hsa-mir-6511b-2	hg38:chr16:15134075-15134098:-	1	0.966639	N	mature,MIMAT0025848
hsa-mir-6511b-2	hg38:chr16:15134076-15134099:-	1	0.966639	N	mature,MIMAT0025848
hsa-mir-6511b-2	hg38:chr16:15134077-15134099:-	1	0.966639	N	mature,MIMAT0025848
hsa-mir-652	hg38:chrX:110055348-110055369:+	1	0.966639	N	mature,MIMAT0022709
hsa-mir-652	hg38:chrX:110055348-110055371:+	1	0.966639	N	mature,MIMAT0022709
hsa-mir-652	hg38:chrX:110055389-110055409:+	3	2.899918	N	mature,MIMAT0003322
hsa-mir-652	hg38:chrX:110055389-110055410:+	21	20.299426	N	mature,MIMAT0003322
hsa-mir-652	hg38:chrX:110055389-110055411:+	5	4.833197	N	mature,MIMAT0003322
hsa-mir-652	hg38:chrX:110055390-110055410:+	1	0.966639	N	mature,MIMAT0003322
hsa-mir-652	hg38:chrX:110055390-110055411:+	1	0.966639	N	mature,MIMAT0003322
hsa-mir-653	hg38:chr7:93482784-93482806:-	1	0.966639	N	mature,MIMAT0026625
hsa-mir-653	hg38:chr7:93482819-93482841:-	7	6.766475	N	mature,MIMAT0003328
hsa-mir-653	hg38:chr7:93482820-93482841:-	1	0.966639	N	mature,MIMAT0003328
hsa-mir-654	hg38:chr14:101040233-101040255:+	1	0.966639	N	mature,MIMAT0003330
hsa-mir-654	hg38:chr14:101040267-101040289:+	3	2.899918	N	mature,MIMAT0004814
hsa-mir-654	hg38:chr14:101040269-101040289:+	2	1.933279	N	mature,MIMAT0004814
hsa-mir-654	hg38:chr14:101040269-101040290:+	3	2.899918	N	mature,MIMAT0004814
hsa-mir-655	hg38:chr14:101049610-101049632:+	5	4.833197	N	mature,MIMAT0003331
hsa-mir-655	hg38:chr14:101049611-101049632:+	1	0.966639	N	mature,MIMAT0003331
hsa-mir-659	hg38:chr22:37847732-37847753:-	1	0.966639	N	mature,MIMAT0022710
hsa-mir-659	hg38:chr22:37847732-37847754:-	1	0.966639	N	mature,MIMAT0022710
hsa-mir-659	hg38:chr22:37847733-37847753:-	1	0.966639	N	mature,MIMAT0022710
hsa-mir-660	hg38:chrX:50013256-50013278:+	35	33.832377	N	mature,MIMAT0003338
hsa-mir-660	hg38:chrX:50013256-50013279:+	37	35.765656	N	mature,MIMAT0003338
hsa-mir-660	hg38:chrX:50013256-50013280:+	3	2.899918	N	mature,MIMAT0003338
hsa-mir-660	hg38:chrX:50013256-50013281:+	1	0.966639	N	mature,MIMAT0003338
hsa-mir-660	hg38:chrX:50013258-50013279:+	1	0.966639	N	mature,MIMAT0003338
hsa-mir-660	hg38:chrX:50013258-50013280:+	1	0.966639	N	mature,MIMAT0003338
hsa-mir-660	hg38:chrX:50013292-50013314:+	1	0.966639	N	mature,MIMAT0022711
hsa-mir-664a	hg38:chr1:220200546-220200568:-	1	0.966639	N	mature,MIMAT0005949
hsa-mir-664a	hg38:chr1:220200548-220200570:-	1	0.966639	N	mature,MIMAT0005949
hsa-mir-664a	hg38:chr1:220200549-220200570:-	1	0.966639	N	mature,MIMAT0005949
hsa-mir-664a	hg38:chr1:220200549-220200572:-	58	56.065082	N	mature,MIMAT0005949
hsa-mir-664a	hg38:chr1:220200550-220200572:-	13	12.566311	N	mature,MIMAT0005949
hsa-mir-664a	hg38:chr1:220200587-220200608:-	1	0.966639	N	mature,MIMAT0005948
hsa-mir-664a	hg38:chr1:220200587-220200609:-	3	2.899918	N	mature,MIMAT0005948
hsa-mir-664a	hg38:chr1:220200588-220200610:-	3	2.899918	N	mature,MIMAT0005948
hsa-mir-664b	hg38:chrX:154768632-154768660:+	1	0.966639	N	mature,MIMAT0022272
hsa-mir-664b	hg38:chrX:154768635-154768656:+	2	1.933279	N	mature,MIMAT0022272
hsa-mir-664b	hg38:chrX:154768635-154768657:+	5	4.833197	N	mature,MIMAT0022272
hsa-mir-664b	hg38:chrX:154768635-154768658:+	1	0.966639	N	mature,MIMAT0022272
hsa-mir-664b	hg38:chrX:154768636-154768658:+	2	1.933279	N	mature,MIMAT0022272
hsa-mir-664b	hg38:chrX:154768637-154768660:+	1	0.966639	N	mature,MIMAT0022272
hsa-mir-671	hg38:chr7:151238449-151238472:+	15	14.499590	N	mature,MIMAT0003880
hsa-mir-671	hg38:chr7:151238449-151238473:+	12	11.599672	N	mature,MIMAT0003880
hsa-mir-671	hg38:chr7:151238449-151238474:+	1	0.966639	N	mature,MIMAT0003880
hsa-mir-671	hg38:chr7:151238450-151238472:+	2	1.933279	N	mature,MIMAT0003880
hsa-mir-671	hg38:chr7:151238451-151238474:+	1	0.966639	N	mature,MIMAT0003880
hsa-mir-671	hg38:chr7:151238488-151238509:+	1	0.966639	N	mature,MIMAT0004819
hsa-mir-671	hg38:chr7:151238488-151238510:+	1	0.966639	N	mature,MIMAT0004819
hsa-mir-671	hg38:chr7:151238509-151238532:+	1	0.966639	N	precursor
hsa-mir-6715a	hg38:chr10:112299660-112299681:+	1	0.966639	N	mature,MIMAT0025841
hsa-mir-6715b	hg38:chr10:112299621-112299644:-	1	0.966639	N	mature,MIMAT0025843
hsa-mir-6716	hg38:chr11:118644048-118644070:+	1	0.966639	N	mature,MIMAT0025845
hsa-mir-6716	hg38:chr11:118644048-118644071:+	1	0.966639	N	mature,MIMAT0025845
hsa-mir-6718	hg38:chr18:3885363-3885384:+	1	0.966639	N	mature,MIMAT0025849
hsa-mir-6718	hg38:chr18:3885363-3885385:+	2	1.933279	N	mature,MIMAT0025849
hsa-mir-6720	hg38:chr6:1390324-1390346:-	7	6.766475	N	mature,MIMAT0025851
hsa-mir-6720	hg38:chr6:1390359-1390382:-	1	0.966639	N	mature,MIMAT0027345
hsa-mir-6727	hg38:chr1:1312539-1312562:-	1	0.966639	N	mature,MIMAT0027355
hsa-mir-6733	hg38:chr1:43171652-43171673:-	1	0.966639	N	mature,MIMAT0027368
hsa-mir-6737	hg38:chr1:153962351-153962373:-	2	1.933279	N	mature,MIMAT0027376
hsa-mir-6741	hg38:chr1:225922080-225922102:-	1	0.966639	N	mature,MIMAT0027384
hsa-mir-6744	hg38:chr11:1256648-1256671:+	1	0.966639	N	mature,MIMAT0027390
hsa-mir-6746	hg38:chr11:61878216-61878238:-	1	0.966639	N	mature,MIMAT0027393
hsa-mir-675	hg38:chr11:1996766-1996788:-	98	94.730656	N	mature,MIMAT0006790
hsa-mir-675	hg38:chr11:1996767-1996788:-	7	6.766475	N	mature,MIMAT0006790
hsa-mir-675	hg38:chr11:1996802-1996823:-	1	0.966639	N	mature,MIMAT0004284
hsa-mir-676	hg38:chrX:70022899-70022920:+	1	0.966639	N	mature,MIMAT0018204
hsa-mir-6761	hg38:chr12:111799840-111799862:+	1	0.966639	N	mature,MIMAT0027422
hsa-mir-6762	hg38:chr12:113291585-113291608:+	1	0.966639	N	mature,MIMAT0027425
hsa-mir-6781	hg38:chr17:42823880-42823903:-	1	0.966639	N	mature,MIMAT0027463
hsa-mir-6781	hg38:chr17:42823881-42823903:-	1	0.966639	N	mature,MIMAT0027463
hsa-mir-6782	hg38:chr17:44207773-44207795:-	1	0.966639	N	mature,MIMAT0027465
hsa-mir-6783	hg38:chr17:44934618-44934640:-	1	0.966639	N	mature,MIMAT0027467
hsa-mir-6789	hg38:chr19:2235899-2235923:-	1	0.966639	N	mature,MIMAT0027478
hsa-mir-6793	hg38:chr19:10828975-10828998:+	1	0.966639	N	mature,MIMAT0027486
hsa-mir-6798	hg38:chr19:49009952-49009973:+	1	0.966639	N	mature,MIMAT0027497
hsa-mir-6806	hg38:chr19:58334730-58334752:+	1	0.966639	N	mature,MIMAT0027513
hsa-mir-6812	hg38:chr20:45425553-45425574:+	1	0.966639	N	mature,MIMAT0027525
hsa-mir-6814	hg38:chr21:41746772-41746794:-	1	0.966639	N	mature,MIMAT0027529
hsa-mir-6819	hg38:chr22:36286882-36286903:-	1	0.966639	N	mature,MIMAT0027538
hsa-mir-6820	hg38:chr22:37967603-37967625:+	1	0.966639	N	mature,MIMAT0027541
hsa-mir-6827	hg38:chr3:134367825-134367849:-	1	0.966639	N	mature,MIMAT0027554
hsa-mir-6840	hg38:chr7:100356653-100356675:+	1	0.966639	N	mature,MIMAT0027582
hsa-mir-6844	hg38:chr8:124508515-124508536:-	1	0.966639	N	mature,MIMAT0027589
hsa-mir-6853	hg38:chr9:35732974-35732996:+	1	0.966639	N	mature,MIMAT0027607
hsa-mir-6866	hg38:chr17:40161938-40161959:+	1	0.966639	N	mature,MIMAT0027632
hsa-mir-6874	hg38:chr7:5711840-5711863:-	1	0.966639	N	mature,MIMAT0027649
hsa-mir-6892	hg38:chr7:143382686-143382707:+	7	6.766475	N	mature,MIMAT0027684
hsa-mir-6892	hg38:chr7:143382686-143382708:+	3	2.899918	N	mature,MIMAT0027684
hsa-mir-6892	hg38:chr7:143382686-143382709:+	1	0.966639	N	mature,MIMAT0027684
hsa-mir-6892	hg38:chr7:143382687-143382709:+	1	0.966639	N	mature,MIMAT0027684
hsa-mir-7-1	hg38:chr9:83969770-83969793:-	1	0.966639	N	mature,MIMAT0004553
hsa-mir-7-1	hg38:chr9:83969771-83969790:-	1	0.966639	N	mature,MIMAT0004553
hsa-mir-7-1	hg38:chr9:83969771-83969792:-	1	0.966639	N	mature,MIMAT0004553
hsa-mir-7-1	hg38:chr9:83969771-83969793:-	94	90.864098	N	mature,MIMAT0004553
hsa-mir-7-1	hg38:chr9:83969772-83969793:-	5	4.833197	N	mature,MIMAT0004553
hsa-mir-7-1	hg38:chr9:83969810-83969835:-	1	0.966639	N	mature,MIMAT0000252
hsa-mir-7-1	hg38:chr9:83969835-83969854:-	1	0.966639	N	precursor
hsa-mir-7-3	hg38:chr19:4770700-4770724:+	1	0.966639	N	mature,MIMAT0000252
hsa-mir-708	hg38:chr11:79402031-79402052:-	13	12.566311	N	mature,MIMAT0004927
hsa-mir-708	hg38:chr11:79402031-79402053:-	38	36.732295	N	mature,MIMAT0004927
hsa-mir-708	hg38:chr11:79402031-79402054:-	34	32.865738	N	mature,MIMAT0004927
hsa-mir-708	hg38:chr11:79402032-79402052:-	1	0.966639	N	mature,MIMAT0004927
hsa-mir-708	hg38:chr11:79402032-79402053:-	1	0.966639	N	mature,MIMAT0004927
hsa-mir-708	hg38:chr11:79402032-79402054:-	6	5.799836	N	mature,MIMAT0004927
hsa-mir-708	hg38:chr11:79402033-79402053:-	1	0.966639	N	mature,MIMAT0004927
hsa-mir-708	hg38:chr11:79402033-79402054:-	5	4.833197	N	mature,MIMAT0004927
hsa-mir-708	hg38:chr11:79402077-79402098:-	2	1.933279	N	mature,MIMAT0004926
hsa-mir-708	hg38:chr11:79402077-79402099:-	2	1.933279	N	mature,MIMAT0004926
hsa-mir-708	hg38:chr11:79402077-79402100:-	34	32.865738	N	mature,MIMAT0004926
hsa-mir-708	hg38:chr11:79402078-79402099:-	1	0.966639	N	mature,MIMAT0004926
hsa-mir-708	hg38:chr11:79402078-79402100:-	32	30.932459	N	mature,MIMAT0004926
hsa-mir-708	hg38:chr11:79402079-79402100:-	9	8.699754	N	mature,MIMAT0004926
hsa-mir-7111	hg38:chr6:35470513-35470543:+	1	0.966639	N	mature,MIMAT0028119
hsa-mir-7112	hg38:chr8:144262673-144262696:-	4	3.866557	N	mature,MIMAT0028122
hsa-mir-7112	hg38:chr8:144262675-144262697:-	1	0.966639	N	mature,MIMAT0028122
hsa-mir-7156	hg38:chr1:77060143-77060166:+	12	11.599672	N	mature,MIMAT0028222
hsa-mir-7156	hg38:chr1:77060144-77060166:+	1	0.966639	N	mature,MIMAT0028222
hsa-mir-744	hg38:chr17:12081909-12081929:+	1	0.966639	N	mature,MIMAT0004945
hsa-mir-744	hg38:chr17:12081909-12081930:+	5	4.833197	N	mature,MIMAT0004945
hsa-mir-744	hg38:chr17:12081909-12081931:+	9	8.699754	N	mature,MIMAT0004945
hsa-mir-744	hg38:chr17:12081909-12081932:+	1	0.966639	N	mature,MIMAT0004945
hsa-mir-744	hg38:chr17:12081910-12081933:+	1	0.966639	N	mature,MIMAT0004945
hsa-mir-744	hg38:chr17:12081960-12081981:+	1	0.966639	N	mature,MIMAT0004946
hsa-mir-744	hg38:chr17:12081960-12081983:+	3	2.899918	N	mature,MIMAT0004946
hsa-mir-744	hg38:chr17:12081960-12081984:+	2	1.933279	N	mature,MIMAT0004946
hsa-mir-744	hg38:chr17:12081960-12081987:+	1	0.966639	N	mature,MIMAT0004946
hsa-mir-744	hg38:chr17:12081966-12081987:+	25	24.165984	N	mature,MIMAT0004946
hsa-mir-744	hg38:chr17:12081966-12081988:+	1	0.966639	N	mature,MIMAT0004946
hsa-mir-758	hg38:chr14:101026035-101026057:+	1	0.966639	N	mature,MIMAT0022929
hsa-mir-758	hg38:chr14:101026071-101026091:+	1	0.966639	N	mature,MIMAT0003879
hsa-mir-758	hg38:chr14:101026071-101026092:+	2	1.933279	N	mature,MIMAT0003879
hsa-mir-758	hg38:chr14:101026071-101026093:+	4	3.866557	N	mature,MIMAT0003879
hsa-mir-760	hg38:chr1:93846883-93846905:+	1	0.966639	N	mature,MIMAT0004957
hsa-mir-7641-2	hg38:chr14:75604210-75604240:+	1	0.966639	N	mature,MIMAT0029782
hsa-mir-766	hg38:chrX:119646763-119646785:-	1	0.966639	N	mature,MIMAT0003888
hsa-mir-766	hg38:chrX:119646764-119646785:-	1	0.966639	N	mature,MIMAT0003888
hsa-mir-767	hg38:chrX:152393447-152393469:-	2	1.933279	N	mature,MIMAT0003883
hsa-mir-767	hg38:chrX:152393448-152393469:-	1	0.966639	N	mature,MIMAT0003883
hsa-mir-767	hg38:chrX:152393448-152393470:-	2	1.933279	N	mature,MIMAT0003883
hsa-mir-767	hg38:chrX:152393449-152393470:-	2	1.933279	N	mature,MIMAT0003883
hsa-mir-767	hg38:chrX:152393479-152393504:-	1	0.966639	N	mature,MIMAT0003882
hsa-mir-767	hg38:chrX:152393480-152393504:-	17	16.432869	N	mature,MIMAT0003882
hsa-mir-767	hg38:chrX:152393481-152393504:-	120	115.996721	N	mature,MIMAT0003882
hsa-mir-767	hg38:chrX:152393482-152393504:-	16	15.466229	N	mature,MIMAT0003882
hsa-mir-767	hg38:chrX:152393482-152393505:-	2	1.933279	N	mature,MIMAT0003882
hsa-mir-767	hg38:chrX:152393483-152393504:-	4	3.866557	N	mature,MIMAT0003882
hsa-mir-769	hg38:chr19:46018960-46018982:+	27	26.099262	N	mature,MIMAT0003886
hsa-mir-769	hg38:chr19:46018960-46018983:+	4	3.866557	N	mature,MIMAT0003886
hsa-mir-769	hg38:chr19:46018961-46018981:+	1	0.966639	N	mature,MIMAT0003886
hsa-mir-769	hg38:chr19:46018961-46018982:+	9	8.699754	N	mature,MIMAT0003886
hsa-mir-769	hg38:chr19:46018961-46018983:+	7	6.766475	N	mature,MIMAT0003886
hsa-mir-769	hg38:chr19:46018961-46018984:+	1	0.966639	N	mature,MIMAT0003886
hsa-mir-769	hg38:chr19:46019000-46019020:+	1	0.966639	N	mature,MIMAT0003887
hsa-mir-769	hg38:chr19:46019000-46019021:+	1	0.966639	N	mature,MIMAT0003887
hsa-mir-769	hg38:chr19:46019000-46019023:+	1	0.966639	N	mature,MIMAT0003887
hsa-mir-769	hg38:chr19:46019001-46019023:+	2	1.933279	N	mature,MIMAT0003887
hsa-mir-7702	hg38:chr9:111271193-111271215:-	2	1.933279	N	mature,MIMAT0030017
hsa-mir-7705	hg38:chr8:100703003-100703025:-	2	1.933279	N	mature,MIMAT0030020
hsa-mir-7705	hg38:chr8:100703005-100703025:-	2	1.933279	N	mature,MIMAT0030020
hsa-mir-7706	hg38:chr15:85380639-85380662:+	4	3.866557	N	mature,MIMAT0030021
hsa-mir-7706	hg38:chr15:85380639-85380663:+	4	3.866557	N	mature,MIMAT0030021
hsa-mir-7854	hg38:chr16:81533905-81533927:+	2	1.933279	N	unannotated
hsa-mir-7854	hg38:chr16:81533905-81533928:+	1	0.966639	N	unannotated
hsa-mir-7974	hg38:chr19:11495544-11495568:-	1	0.966639	N	mature,MIMAT0031177
hsa-mir-7976	hg38:chr3:127587155-127587177:-	1	0.966639	N	mature,MIMAT0031179
hsa-mir-802	hg38:chr21:35720731-35720753:+	1	0.966639	N	mature,MIMAT0004185
hsa-mir-874	hg38:chr5:137647580-137647603:-	1	0.966639	N	mature,MIMAT0004911
hsa-mir-874	hg38:chr5:137647580-137647604:-	6	5.799836	N	mature,MIMAT0004911
hsa-mir-874	hg38:chr5:137647581-137647604:-	29	28.032541	N	mature,MIMAT0004911
hsa-mir-874	hg38:chr5:137647582-137647603:-	1	0.966639	N	mature,MIMAT0004911
hsa-mir-874	hg38:chr5:137647582-137647604:-	10	9.666393	N	mature,MIMAT0004911
hsa-mir-874	hg38:chr5:137647583-137647604:-	1	0.966639	N	mature,MIMAT0004911
hsa-mir-874	hg38:chr5:137647618-137647641:-	1	0.966639	N	mature,MIMAT0026718
hsa-mir-877	hg38:chr6:30584332-30584354:+	1	0.966639	N	mature,MIMAT0004949
hsa-mir-877	hg38:chr6:30584332-30584355:+	3	2.899918	N	mature,MIMAT0004949
hsa-mir-877	hg38:chr6:30584332-30584356:+	4	3.866557	N	mature,MIMAT0004949
